id,articleType,filepath
49676,Sunglasses,data/subset_train\Sunglasses\49676.jpg
38195,Sunglasses,data/subset_train\Sunglasses\38195.jpg
23736,Sunglasses,data/subset_train\Sunglasses\23736.jpg
21284,Sunglasses,data/subset_train\Sunglasses\21284.jpg
38204,Sunglasses,data/subset_train\Sunglasses\38204.jpg
38240,Sunglasses,data/subset_train\Sunglasses\38240.jpg
29871,Sunglasses,data/subset_train\Sunglasses\29871.jpg
41519,Sunglasses,data/subset_train\Sunglasses\41519.jpg
28411,Sunglasses,data/subset_train\Sunglasses\28411.jpg
38181,Sunglasses,data/subset_train\Sunglasses\38181.jpg
8664,Sunglasses,data/subset_train\Sunglasses\8664.jpg
17219,Sunglasses,data/subset_train\Sunglasses\17219.jpg
28208,Sunglasses,data/subset_train\Sunglasses\28208.jpg
48218,Sunglasses,data/subset_train\Sunglasses\48218.jpg
17309,Sunglasses,data/subset_train\Sunglasses\17309.jpg
23785,Sunglasses,data/subset_train\Sunglasses\23785.jpg
51730,Sunglasses,data/subset_train\Sunglasses\51730.jpg
23740,Sunglasses,data/subset_train\Sunglasses\23740.jpg
21320,Sunglasses,data/subset_train\Sunglasses\21320.jpg
50209,Sunglasses,data/subset_train\Sunglasses\50209.jpg
8701,Sunglasses,data/subset_train\Sunglasses\8701.jpg
16896,Sunglasses,data/subset_train\Sunglasses\16896.jpg
30567,Sunglasses,data/subset_train\Sunglasses\30567.jpg
28413,Sunglasses,data/subset_train\Sunglasses\28413.jpg
38210,Sunglasses,data/subset_train\Sunglasses\38210.jpg
8643,Sunglasses,data/subset_train\Sunglasses\8643.jpg
51728,Sunglasses,data/subset_train\Sunglasses\51728.jpg
21312,Sunglasses,data/subset_train\Sunglasses\21312.jpg
23745,Sunglasses,data/subset_train\Sunglasses\23745.jpg
8614,Sunglasses,data/subset_train\Sunglasses\8614.jpg
49679,Sunglasses,data/subset_train\Sunglasses\49679.jpg
48196,Sunglasses,data/subset_train\Sunglasses\48196.jpg
28282,Sunglasses,data/subset_train\Sunglasses\28282.jpg
49663,Sunglasses,data/subset_train\Sunglasses\49663.jpg
28393,Sunglasses,data/subset_train\Sunglasses\28393.jpg
29132,Sunglasses,data/subset_train\Sunglasses\29132.jpg
49661,Sunglasses,data/subset_train\Sunglasses\49661.jpg
8674,Sunglasses,data/subset_train\Sunglasses\8674.jpg
8689,Sunglasses,data/subset_train\Sunglasses\8689.jpg
21308,Sunglasses,data/subset_train\Sunglasses\21308.jpg
49673,Sunglasses,data/subset_train\Sunglasses\49673.jpg
17323,Sunglasses,data/subset_train\Sunglasses\17323.jpg
21353,Sunglasses,data/subset_train\Sunglasses\21353.jpg
21281,Sunglasses,data/subset_train\Sunglasses\21281.jpg
38194,Sunglasses,data/subset_train\Sunglasses\38194.jpg
38222,Sunglasses,data/subset_train\Sunglasses\38222.jpg
29134,Sunglasses,data/subset_train\Sunglasses\29134.jpg
28279,Sunglasses,data/subset_train\Sunglasses\28279.jpg
16884,Sunglasses,data/subset_train\Sunglasses\16884.jpg
21306,Sunglasses,data/subset_train\Sunglasses\21306.jpg
29885,Sunglasses,data/subset_train\Sunglasses\29885.jpg
48200,Sunglasses,data/subset_train\Sunglasses\48200.jpg
16101,Sunglasses,data/subset_train\Sunglasses\16101.jpg
48223,Sunglasses,data/subset_train\Sunglasses\48223.jpg
58547,Sunglasses,data/subset_train\Sunglasses\58547.jpg
38159,Sunglasses,data/subset_train\Sunglasses\38159.jpg
48216,Sunglasses,data/subset_train\Sunglasses\48216.jpg
16083,Sunglasses,data/subset_train\Sunglasses\16083.jpg
8616,Sunglasses,data/subset_train\Sunglasses\8616.jpg
23761,Sunglasses,data/subset_train\Sunglasses\23761.jpg
38228,Sunglasses,data/subset_train\Sunglasses\38228.jpg
38236,Sunglasses,data/subset_train\Sunglasses\38236.jpg
30665,Sunglasses,data/subset_train\Sunglasses\30665.jpg
23756,Sunglasses,data/subset_train\Sunglasses\23756.jpg
8667,Sunglasses,data/subset_train\Sunglasses\8667.jpg
16942,Sunglasses,data/subset_train\Sunglasses\16942.jpg
30681,Sunglasses,data/subset_train\Sunglasses\30681.jpg
17334,Sunglasses,data/subset_train\Sunglasses\17334.jpg
49167,Sunglasses,data/subset_train\Sunglasses\49167.jpg
28417,Sunglasses,data/subset_train\Sunglasses\28417.jpg
28337,Sunglasses,data/subset_train\Sunglasses\28337.jpg
29135,Sunglasses,data/subset_train\Sunglasses\29135.jpg
28158,Sunglasses,data/subset_train\Sunglasses\28158.jpg
8707,Sunglasses,data/subset_train\Sunglasses\8707.jpg
16946,Sunglasses,data/subset_train\Sunglasses\16946.jpg
28402,Sunglasses,data/subset_train\Sunglasses\28402.jpg
23696,Sunglasses,data/subset_train\Sunglasses\23696.jpg
16890,Sunglasses,data/subset_train\Sunglasses\16890.jpg
51663,Sunglasses,data/subset_train\Sunglasses\51663.jpg
8672,Sunglasses,data/subset_train\Sunglasses\8672.jpg
8680,Sunglasses,data/subset_train\Sunglasses\8680.jpg
23734,Sunglasses,data/subset_train\Sunglasses\23734.jpg
38313,Sunglasses,data/subset_train\Sunglasses\38313.jpg
28396,Sunglasses,data/subset_train\Sunglasses\28396.jpg
38185,Sunglasses,data/subset_train\Sunglasses\38185.jpg
51294,Sunglasses,data/subset_train\Sunglasses\51294.jpg
29877,Sunglasses,data/subset_train\Sunglasses\29877.jpg
17324,Sunglasses,data/subset_train\Sunglasses\17324.jpg
39996,Sunglasses,data/subset_train\Sunglasses\39996.jpg
28406,Sunglasses,data/subset_train\Sunglasses\28406.jpg
8687,Sunglasses,data/subset_train\Sunglasses\8687.jpg
58531,Sunglasses,data/subset_train\Sunglasses\58531.jpg
29128,Sunglasses,data/subset_train\Sunglasses\29128.jpg
49666,Sunglasses,data/subset_train\Sunglasses\49666.jpg
51685,Sunglasses,data/subset_train\Sunglasses\51685.jpg
41517,Sunglasses,data/subset_train\Sunglasses\41517.jpg
51700,Sunglasses,data/subset_train\Sunglasses\51700.jpg
50201,Sunglasses,data/subset_train\Sunglasses\50201.jpg
39994,Sunglasses,data/subset_train\Sunglasses\39994.jpg
51706,Sunglasses,data/subset_train\Sunglasses\51706.jpg
49675,Sunglasses,data/subset_train\Sunglasses\49675.jpg
38212,Sunglasses,data/subset_train\Sunglasses\38212.jpg
28421,Sunglasses,data/subset_train\Sunglasses\28421.jpg
30581,Sunglasses,data/subset_train\Sunglasses\30581.jpg
28308,Sunglasses,data/subset_train\Sunglasses\28308.jpg
51704,Sunglasses,data/subset_train\Sunglasses\51704.jpg
8681,Sunglasses,data/subset_train\Sunglasses\8681.jpg
17605,Sunglasses,data/subset_train\Sunglasses\17605.jpg
40181,Sunglasses,data/subset_train\Sunglasses\40181.jpg
28289,Sunglasses,data/subset_train\Sunglasses\28289.jpg
51702,Sunglasses,data/subset_train\Sunglasses\51702.jpg
17601,Sunglasses,data/subset_train\Sunglasses\17601.jpg
23759,Sunglasses,data/subset_train\Sunglasses\23759.jpg
8641,Sunglasses,data/subset_train\Sunglasses\8641.jpg
28165,Sunglasses,data/subset_train\Sunglasses\28165.jpg
48213,Sunglasses,data/subset_train\Sunglasses\48213.jpg
51710,Sunglasses,data/subset_train\Sunglasses\51710.jpg
17312,Sunglasses,data/subset_train\Sunglasses\17312.jpg
29879,Sunglasses,data/subset_train\Sunglasses\29879.jpg
17597,Sunglasses,data/subset_train\Sunglasses\17597.jpg
30570,Sunglasses,data/subset_train\Sunglasses\30570.jpg
51662,Sunglasses,data/subset_train\Sunglasses\51662.jpg
38165,Sunglasses,data/subset_train\Sunglasses\38165.jpg
58527,Sunglasses,data/subset_train\Sunglasses\58527.jpg
38208,Sunglasses,data/subset_train\Sunglasses\38208.jpg
49671,Sunglasses,data/subset_train\Sunglasses\49671.jpg
17322,Sunglasses,data/subset_train\Sunglasses\17322.jpg
30667,Sunglasses,data/subset_train\Sunglasses\30667.jpg
30559,Sunglasses,data/subset_train\Sunglasses\30559.jpg
21273,Sunglasses,data/subset_train\Sunglasses\21273.jpg
16081,Sunglasses,data/subset_train\Sunglasses\16081.jpg
28163,Sunglasses,data/subset_train\Sunglasses\28163.jpg
29882,Sunglasses,data/subset_train\Sunglasses\29882.jpg
38175,Sunglasses,data/subset_train\Sunglasses\38175.jpg
23762,Sunglasses,data/subset_train\Sunglasses\23762.jpg
51716,Sunglasses,data/subset_train\Sunglasses\51716.jpg
30565,Sunglasses,data/subset_train\Sunglasses\30565.jpg
48195,Sunglasses,data/subset_train\Sunglasses\48195.jpg
8636,Sunglasses,data/subset_train\Sunglasses\8636.jpg
21346,Sunglasses,data/subset_train\Sunglasses\21346.jpg
16091,Sunglasses,data/subset_train\Sunglasses\16091.jpg
28394,Sunglasses,data/subset_train\Sunglasses\28394.jpg
23714,Sunglasses,data/subset_train\Sunglasses\23714.jpg
28182,Sunglasses,data/subset_train\Sunglasses\28182.jpg
48206,Sunglasses,data/subset_train\Sunglasses\48206.jpg
16862,Sunglasses,data/subset_train\Sunglasses\16862.jpg
28204,Sunglasses,data/subset_train\Sunglasses\28204.jpg
16955,Sunglasses,data/subset_train\Sunglasses\16955.jpg
23790,Sunglasses,data/subset_train\Sunglasses\23790.jpg
23739,Sunglasses,data/subset_train\Sunglasses\23739.jpg
38216,Sunglasses,data/subset_train\Sunglasses\38216.jpg
16875,Sunglasses,data/subset_train\Sunglasses\16875.jpg
28285,Sunglasses,data/subset_train\Sunglasses\28285.jpg
49662,Sunglasses,data/subset_train\Sunglasses\49662.jpg
29140,Sunglasses,data/subset_train\Sunglasses\29140.jpg
8661,Sunglasses,data/subset_train\Sunglasses\8661.jpg
29125,Sunglasses,data/subset_train\Sunglasses\29125.jpg
8768,Sunglasses,data/subset_train\Sunglasses\8768.jpg
